image_name,xmin,xmax,ymin,ymax,class_id
FOTO 2018-01_942.jpg,337,527,70,260,1
FOTO 2018-01_3522.jpg,335,514,88,262,1
FOTO 2018-01_3522.jpg,114,296,83,263,1
FOTO 2018-01_910.jpg,353,530,110,286,1
FOTO 2018-01_910.jpg,112,293,94,276,1
FOTO 2018-01_3787.jpg,70,284,195,407,1
FOTO 2018-01_3787.jpg,312,510,191,392,1
FOTO 2018-01_912.jpg,334,508,91,263,1
FOTO 2018-01_912.jpg,134,310,83,257,1
FOTO 2018-01_4834.jpg,136,310,133,299,1
FOTO 2018-01_4834.jpg,343,509,114,283,1
FOTO 2018-01_5247.jpg,249,440,23,218,1
FOTO 2018-01_5247.jpg,123,308,233,413,1
FOTO 2018-01_765.jpg,302,507,7,204,1
FOTO 2018-01_765.jpg,69,271,113,301,1
FOTO 2018-01_2773.jpg,107,271,128,296,1
FOTO 2018-01_2773.jpg,329,494,126,288,1
FOTO 2018-01_2617.jpg,399,550,149,290,1
FOTO 2018-01_2617.jpg,158,282,152,277,1
FOTO 2018-01_2005.jpg,139,332,120,310,1
FOTO 2018-01_2005.jpg,382,553,83,258,1
FOTO 2018-01_4103.jpg,384,442,239,292,1
FOTO 2018-01_4103.jpg,10,246,83,308,1
FOTO 2018-01_4103.jpg,250,486,89,326,1
FOTO 2018-01_2200.jpg,316,472,129,290,1
FOTO 2018-01_2200.jpg,115,277,126,289,1
FOTO 2018-01_294.jpg,349,537,104,289,1
FOTO 2018-01_294.jpg,136,318,121,284,1
FOTO 2018-01_4566.jpg,338,489,164,319,1
FOTO 2018-01_4566.jpg,125,282,145,305,1
FOTO 2018-01_3161.jpg,368,562,123,319,1
FOTO 2018-01_3161.jpg,161,331,102,274,1
FOTO 2018-01_3905.jpg,326,559,40,270,1
FOTO 2018-01_3905.jpg,13,249,33,265,1
FOTO 2018-01_4225.jpg,542,595,372,431,1
FOTO 2018-01_4225.jpg,124,312,200,390,1
FOTO 2018-01_4225.jpg,356,559,205,408,1
FOTO 2018-01_2068.jpg,383,592,258,450,1
FOTO 2018-01_2068.jpg,85,294,245,449,1
FOTO 2018-01_5009.jpg,362,527,130,288,1
FOTO 2018-01_5009.jpg,170,327,133,284,1
FOTO 2018-01_4678.jpg,323,486,166,325,1
FOTO 2018-01_4678.jpg,129,297,134,299,1
FOTO 2018-01_4383.jpg,115,324,149,354,1
FOTO 2018-01_4383.jpg,394,594,117,321,1
FOTO 2018-01_3570.jpg,131,307,77,262,1
FOTO 2018-01_3570.jpg,336,520,97,276,1
FOTO 2018-01_2207.jpg,132,281,160,308,1
FOTO 2018-01_2207.jpg,301,453,72,225,1
FOTO 2018-01_3679.jpg,345,518,21,212,1
FOTO 2018-01_3679.jpg,90,301,71,278,1
FOTO 2018-01_2253.jpg,418,560,137,281,1
FOTO 2018-01_2253.jpg,229,374,112,255,1
FOTO 2018-01_515.jpg,355,529,100,278,1
FOTO 2018-01_515.jpg,127,301,65,246,1
FOTO 2018-01_3621.jpg,113,149,319,361,1
FOTO 2018-01_3621.jpg,286,510,241,448,1
FOTO 2018-01_3621.jpg,1,229,211,440,1
FOTO 2018-01_3205.jpg,375,588,170,366,1
FOTO 2018-01_3205.jpg,87,302,146,353,1
FOTO 2018-01_5137.jpg,224,412,60,251,1
FOTO 2018-01_5137.jpg,33,229,167,351,1
FOTO 2018-01_850.jpg,165,387,163,372,1
FOTO 2018-01_5176.jpg,434,570,68,206,1
FOTO 2018-01_5176.jpg,241,367,77,208,1
FOTO 2018-01_4458.jpg,390,557,109,284,1
FOTO 2018-01_4458.jpg,165,335,103,273,1
FOTO 2018-01_3386.jpg,320,522,53,256,1
FOTO 2018-01_3386.jpg,91,291,93,291,1
FOTO 2018-01_657.jpg,360,556,226,429,1
FOTO 2018-01_657.jpg,16,237,202,423,1
FOTO 2018-01_5076.jpg,298,365,189,241,1
FOTO 2018-01_4158.jpg,194,298,85,203,1
FOTO 2018-01_4158.jpg,383,522,96,228,1
FOTO 2018-01_2276.jpg,82,309,173,383,1
FOTO 2018-01_2276.jpg,336,541,170,380,1
FOTO 2018-01_1899.jpg,200,422,174,391,1
FOTO 2018-01_5191.jpg,307,466,152,309,1
FOTO 2018-01_5191.jpg,121,278,170,324,1
FOTO 2018-01_5011.jpg,78,272,133,322,1
FOTO 2018-01_5011.jpg,335,515,118,300,1
FOTO 2018-01_4130.jpg,362,518,122,280,1
FOTO 2018-01_4130.jpg,179,336,126,284,1
FOTO 2018-01_3718.jpg,351,511,112,270,1
FOTO 2018-01_3718.jpg,147,307,114,275,1
FOTO 2018-01_3170.jpg,405,572,92,256,1
FOTO 2018-01_3170.jpg,130,293,73,236,1
FOTO 2018-01_4256.jpg,128,311,97,286,1
FOTO 2018-01_4256.jpg,359,564,85,283,1
FOTO 2018-01_4932.jpg,332,490,275,435,1
FOTO 2018-01_4932.jpg,114,284,237,402,1
FOTO 2018-01_3711.jpg,324,468,172,314,1
FOTO 2018-01_3711.jpg,127,264,147,282,1
FOTO 2018-01_4399.jpg,224,316,275,355,1
FOTO 2018-01_3182.jpg,187,315,156,286,1
FOTO 2018-01_3182.jpg,355,493,166,301,1
FOTO 2018-01_3036.jpg,165,217,339,386,1
FOTO 2018-01_3036.jpg,-2,202,118,327,1
FOTO 2018-01_3036.jpg,245,462,127,339,1
FOTO 2018-01_3591.jpg,358,520,4,172,1
FOTO 2018-01_3591.jpg,160,328,1,169,1
FOTO 2018-01_451.jpg,147,298,128,279,1
FOTO 2018-01_451.jpg,315,473,128,282,1
FOTO 2018-01_4078.jpg,24,233,213,429,1
FOTO 2018-01_4078.jpg,243,436,118,313,1
FOTO 2018-01_4588.jpg,392,519,121,236,1
FOTO 2018-01_4588.jpg,231,340,139,246,1
FOTO 2018-01_209.jpg,107,276,132,277,1
FOTO 2018-01_209.jpg,328,481,124,272,1
FOTO 2018-01_2619.jpg,388,512,57,178,1
FOTO 2018-01_2619.jpg,210,326,57,178,1
FOTO 2018-01_4575.jpg,309,480,162,334,1
FOTO 2018-01_4575.jpg,140,293,166,317,1
FOTO 2018-01_3831.jpg,367,580,156,361,1
FOTO 2018-01_3831.jpg,72,289,146,353,1
FOTO 2018-01_5177.jpg,300,477,62,239,1
FOTO 2018-01_3893.jpg,341,561,-3,216,1
FOTO 2018-01_3893.jpg,65,265,35,241,1
FOTO 2018-01_5195.jpg,350,527,79,257,1
FOTO 2018-01_5195.jpg,90,274,15,194,1
FOTO 2018-01_3403.jpg,183,344,145,308,1
FOTO 2018-01_3403.jpg,386,559,57,234,1
FOTO 2018-01_2156.jpg,392,596,103,305,1
FOTO 2018-01_2156.jpg,113,318,44,259,1
FOTO 2018-01_3808.jpg,220,359,131,270,1
FOTO 2018-01_3808.jpg,431,563,80,219,1
FOTO 2018-01_369.jpg,367,566,206,416,1
FOTO 2018-01_369.jpg,79,292,240,449,1
FOTO 2018-01_2171.jpg,348,547,16,219,1
FOTO 2018-01_2171.jpg,134,323,34,227,1
FOTO 2018-01_4169.jpg,385,557,135,300,1
FOTO 2018-01_4169.jpg,165,304,117,268,1
FOTO 2018-01_2380.jpg,199,409,163,371,1
FOTO 2018-01_3249.jpg,349,582,215,447,1
FOTO 2018-01_3249.jpg,18,248,265,448,1
FOTO 2018-01_2694.jpg,360,517,96,254,1
FOTO 2018-01_2694.jpg,150,320,90,258,1
FOTO 2018-01_5119.jpg,301,488,222,409,1
FOTO 2018-01_5119.jpg,84,264,174,354,1
FOTO 2018-01_3333.jpg,77,289,68,259,1
FOTO 2018-01_3333.jpg,322,522,106,279,1
FOTO 2018-01_2652.jpg,383,556,232,343,1
FOTO 2018-01_2652.jpg,186,323,212,302,1
FOTO 2018-01_85.jpg,309,484,90,265,1
FOTO 2018-01_85.jpg,92,269,71,259,1
FOTO 2018-01_2937.jpg,238,299,130,190,1
FOTO 2018-01_2937.jpg,89,312,16,240,1
FOTO 2018-01_2937.jpg,337,568,3,229,1
FOTO 2018-01_3716.jpg,348,523,113,286,1
FOTO 2018-01_3716.jpg,101,278,134,318,1
FOTO 2018-01_2994.jpg,56,293,233,451,1
FOTO 2018-01_2994.jpg,334,543,209,428,1
FOTO 2018-01_3006.jpg,279,323,175,219,1
FOTO 2018-01_3753.jpg,185,312,82,213,1
FOTO 2018-01_3753.jpg,357,479,132,255,1
FOTO 2018-01_5075.jpg,244,372,221,315,1
FOTO 2018-01_2247.jpg,310,504,205,402,1
FOTO 2018-01_2247.jpg,63,264,191,396,1
FOTO 2018-01_3970.jpg,370,543,100,273,1
FOTO 2018-01_3970.jpg,190,337,112,259,1
FOTO 2018-01_970.jpg,219,435,100,314,1
FOTO 2018-01_860.jpg,205,403,163,366,1
FOTO 2018-01_408.jpg,126,317,46,238,1
FOTO 2018-01_408.jpg,342,529,30,220,1
FOTO 2018-01_1902.jpg,203,408,166,371,1
FOTO 2018-01_3453.jpg,307,422,127,258,1
FOTO 2018-01_3091.jpg,412,546,151,275,1
FOTO 2018-01_3091.jpg,205,322,161,281,1
FOTO 2018-01_2960.jpg,364,560,96,293,1
FOTO 2018-01_2960.jpg,168,334,105,272,1
FOTO 2018-01_2512.jpg,333,544,26,241,1
FOTO 2018-01_2512.jpg,58,264,83,287,1
FOTO 2018-01_3112.jpg,374,498,122,243,1
FOTO 2018-01_3112.jpg,209,325,120,238,1
FOTO 2018-01_586.jpg,438,595,134,307,1
FOTO 2018-01_586.jpg,218,395,131,301,1
FOTO 2018-01_4057.jpg,19,232,213,429,1
FOTO 2018-01_4057.jpg,383,581,209,413,1
FOTO 2018-01_4443.jpg,366,525,121,276,1
FOTO 2018-01_4443.jpg,175,338,116,276,1
FOTO 2018-01_660.jpg,342,521,266,449,1
FOTO 2018-01_660.jpg,52,278,222,445,1
FOTO 2018-01_2862.jpg,356,545,63,261,1
FOTO 2018-01_2862.jpg,138,312,132,271,1
FOTO 2018-01_204.jpg,169,324,120,267,1
FOTO 2018-01_204.jpg,334,487,122,269,1
FOTO 2018-01_3062.jpg,339,488,142,293,1
FOTO 2018-01_3062.jpg,150,322,120,290,1
FOTO 2018-01_820.jpg,190,393,167,373,1
FOTO 2018-01_4364.jpg,155,336,101,282,1
FOTO 2018-01_4364.jpg,355,513,97,255,1
FOTO 2018-01_3773.jpg,237,342,111,223,1
FOTO 2018-01_3773.jpg,405,520,112,226,1
FOTO 2018-01_4063.jpg,356,575,229,441,1
FOTO 2018-01_4063.jpg,136,341,256,448,1
FOTO 2018-01_3658.jpg,355,552,143,349,1
FOTO 2018-01_3658.jpg,104,317,154,365,1
FOTO 2018-01_3921.jpg,67,287,59,262,1
FOTO 2018-01_3921.jpg,315,551,38,270,1
FOTO 2018-01_3699.jpg,81,288,35,235,1
FOTO 2018-01_3699.jpg,289,490,95,296,1
FOTO 2018-01_4677.jpg,329,472,205,324,1
FOTO 2018-01_4677.jpg,157,334,146,323,1
FOTO 2018-01_2621.jpg,294,415,153,247,1
FOTO 2018-01_4764.jpg,409,533,109,235,1
FOTO 2018-01_4764.jpg,206,326,80,202,1
FOTO 2018-01_2669.jpg,173,332,162,321,1
FOTO 2018-01_2669.jpg,359,515,144,297,1
FOTO 2018-01_200.jpg,278,471,102,269,1
FOTO 2018-01_200.jpg,41,246,79,255,1
FOTO 2018-01_3862.jpg,314,498,288,449,1
FOTO 2018-01_3862.jpg,79,273,272,451,1
FOTO 2018-01_3049.jpg,350,593,172,410,1
FOTO 2018-01_3049.jpg,65,317,142,392,1
FOTO 2018-01_982.jpg,223,499,71,319,1
FOTO 2018-01_1818.jpg,58,253,74,260,1
FOTO 2018-01_1818.jpg,283,491,55,250,1
FOTO 2018-01_4028.jpg,345,580,221,446,1
FOTO 2018-01_4028.jpg,40,280,224,449,1
FOTO 2018-01_394.jpg,436,597,118,279,1
FOTO 2018-01_394.jpg,59,222,64,229,1
FOTO 2018-01_1849.jpg,241,449,193,404,1
FOTO 2018-01_2175.jpg,391,595,106,310,1
FOTO 2018-01_2175.jpg,176,377,0,196,1
FOTO 2018-01_319.jpg,217,304,173,288,1
FOTO 2018-01_2541.jpg,397,579,79,267,1
FOTO 2018-01_2541.jpg,149,324,58,236,1
FOTO 2018-01_3708.jpg,233,412,93,278,1
FOTO 2018-01_430.jpg,2,235,177,425,1
FOTO 2018-01_430.jpg,299,568,184,445,1
FOTO 2018-01_3723.jpg,156,311,109,265,1
FOTO 2018-01_494.jpg,273,353,192,272,1
FOTO 2018-01_4407.jpg,415,560,70,212,1
FOTO 2018-01_4407.jpg,193,312,101,225,1
FOTO 2018-01_2270.jpg,86,289,196,385,1
FOTO 2018-01_2270.jpg,403,596,188,379,1
FOTO 2018-01_3994.jpg,163,299,155,291,1
FOTO 2018-01_3994.jpg,333,472,146,281,1
FOTO 2018-01_3008.jpg,303,489,211,405,1
FOTO 2018-01_3008.jpg,67,271,214,418,1
FOTO 2018-01_4405.jpg,208,306,117,220,1
FOTO 2018-01_4405.jpg,415,516,132,240,1
FOTO 2018-01_2390.jpg,206,437,213,448,1
FOTO 2018-01_3435.jpg,342,592,9,257,1
FOTO 2018-01_3435.jpg,26,302,0,264,1
FOTO 2018-01_5274.jpg,367,589,199,419,1
FOTO 2018-01_5274.jpg,7,207,213,411,1
FOTO 2018-01_4393.jpg,69,248,146,304,1
FOTO 2018-01_4393.jpg,249,430,44,226,1
FOTO 2018-01_2591.jpg,218,343,90,216,1
FOTO 2018-01_2591.jpg,422,554,86,221,1
FOTO 2018-01_4462.jpg,133,299,134,297,1
FOTO 2018-01_4462.jpg,351,512,110,271,1
FOTO 2018-01_3278.jpg,360,583,220,449,1
FOTO 2018-01_3278.jpg,81,294,240,450,1
FOTO 2018-01_4881.jpg,358,455,223,275,1
FOTO 2018-01_4054.jpg,326,596,221,448,1
FOTO 2018-01_4054.jpg,9,252,229,448,1
FOTO 2018-01_2054.jpg,328,572,224,449,1
FOTO 2018-01_2054.jpg,2,247,193,440,1
FOTO 2018-01_768.jpg,326,489,86,248,1
FOTO 2018-01_768.jpg,121,286,54,219,1
FOTO 2018-01_3807.jpg,251,380,140,274,1
FOTO 2018-01_3807.jpg,450,582,152,277,1
FOTO 2018-01_1842.jpg,271,452,176,359,1
FOTO 2018-01_3678.jpg,74,270,80,269,1
FOTO 2018-01_3678.jpg,293,484,58,251,1
FOTO 2018-01_4950.jpg,118,346,201,414,1
FOTO 2018-01_4950.jpg,355,573,198,408,1
FOTO 2018-01_2395.jpg,235,435,163,364,1
FOTO 2018-01_4614.jpg,418,576,114,269,1
FOTO 2018-01_4614.jpg,178,322,81,224,1
FOTO 2018-01_2426.jpg,303,493,189,398,1
FOTO 2018-01_4754.jpg,395,536,104,234,1
FOTO 2018-01_4754.jpg,182,329,132,279,1
FOTO 2018-01_784.jpg,348,523,159,332,1
FOTO 2018-01_784.jpg,153,300,182,330,1
FOTO 2018-01_3173.jpg,118,313,71,263,1
FOTO 2018-01_3173.jpg,345,550,33,237,1
FOTO 2018-01_4461.jpg,346,506,147,290,1
FOTO 2018-01_4461.jpg,168,325,134,287,1
FOTO 2018-01_3746.jpg,405,529,151,271,1
FOTO 2018-01_3746.jpg,212,323,136,255,1
FOTO 2018-01_351.jpg,257,460,143,342,1
FOTO 2018-01_4521.jpg,58,327,143,390,1
FOTO 2018-01_4521.jpg,354,577,203,415,1
FOTO 2018-01_278.jpg,95,249,168,312,1
FOTO 2018-01_278.jpg,285,443,145,299,1
FOTO 2018-01_3032.jpg,339,540,204,409,1
FOTO 2018-01_3032.jpg,96,293,179,376,1
FOTO 2018-01_1948.jpg,343,556,176,380,1
FOTO 2018-01_1948.jpg,23,250,139,358,1
FOTO 2018-01_3352.jpg,177,355,157,320,1
FOTO 2018-01_3352.jpg,369,536,65,234,1
FOTO 2018-01_2730.jpg,321,516,75,267,1
FOTO 2018-01_2730.jpg,102,301,47,244,1
FOTO 2018-01_4358.jpg,109,285,130,303,1
FOTO 2018-01_4358.jpg,340,521,130,313,1
FOTO 2018-01_2592.jpg,410,576,119,278,1
FOTO 2018-01_2592.jpg,216,349,123,258,1
FOTO 2018-01_2687.jpg,175,322,242,390,1
FOTO 2018-01_2687.jpg,318,465,88,235,1
FOTO 2018-01_3470.jpg,57,283,228,450,1
FOTO 2018-01_3470.jpg,375,560,231,424,1
FOTO 2018-01_4637.jpg,45,270,220,444,1
FOTO 2018-01_4637.jpg,318,533,240,450,1
FOTO 2018-01_3284.jpg,416,457,345,390,1
FOTO 2018-01_3284.jpg,86,292,232,439,1
FOTO 2018-01_3284.jpg,324,555,224,447,1
FOTO 2018-01_3730.jpg,351,531,158,331,1
FOTO 2018-01_3730.jpg,141,288,113,265,1
FOTO 2018-01_1956.jpg,409,597,143,368,1
FOTO 2018-01_1956.jpg,5,221,123,334,1
FOTO 2018-01_5242.jpg,357,538,105,278,1
FOTO 2018-01_5242.jpg,104,297,65,254,1
FOTO 2018-01_3912.jpg,397,456,338,396,1
FOTO 2018-01_3912.jpg,67,269,197,400,1
FOTO 2018-01_3912.jpg,287,507,196,412,1
FOTO 2018-01_4437.jpg,337,495,131,290,1
FOTO 2018-01_4437.jpg,135,287,134,289,1
FOTO 2018-01_4915.jpg,219,501,20,294,1
FOTO 2018-01_3873.jpg,336,588,230,450,1
FOTO 2018-01_3873.jpg,36,281,202,446,1
FOTO 2018-01_5026.jpg,337,503,196,369,1
FOTO 2018-01_5026.jpg,110,286,224,404,1
FOTO 2018-01_2436.jpg,165,377,168,373,1
FOTO 2018-01_2012.jpg,328,536,65,269,1
FOTO 2018-01_2012.jpg,101,305,15,224,1
FOTO 2018-01_4085.jpg,41,243,216,419,1
FOTO 2018-01_4085.jpg,274,466,159,355,1
FOTO 2018-01_1916.jpg,176,388,154,362,1
FOTO 2018-01_2363.jpg,327,490,171,329,1
FOTO 2018-01_2363.jpg,148,307,170,328,1
FOTO 2018-01_3574.jpg,436,599,88,270,1
FOTO 2018-01_3574.jpg,232,402,78,250,1
FOTO 2018-01_4864.jpg,42,298,22,270,1
FOTO 2018-01_4864.jpg,339,560,70,286,1
FOTO 2018-01_276.jpg,272,498,232,449,1
FOTO 2018-01_276.jpg,22,222,218,428,1
FOTO 2018-01_3238.jpg,115,261,167,312,1
FOTO 2018-01_3238.jpg,322,469,165,309,1
FOTO 2018-01_4560.jpg,110,263,137,288,1
FOTO 2018-01_4560.jpg,322,473,141,289,1
FOTO 2018-01_3208.jpg,321,541,191,398,1
FOTO 2018-01_3208.jpg,43,273,167,387,1
FOTO 2018-01_2258.jpg,339,531,43,234,1
FOTO 2018-01_2258.jpg,144,312,57,224,1
FOTO 2018-01_4025.jpg,347,584,217,448,1
FOTO 2018-01_4025.jpg,61,310,220,447,1
FOTO 2018-01_3254.jpg,344,600,191,448,1
FOTO 2018-01_3254.jpg,72,313,205,446,1
FOTO 2018-01_2034.jpg,393,563,49,224,1
FOTO 2018-01_3320.jpg,75,281,111,283,1
FOTO 2018-01_3320.jpg,312,522,48,263,1
FOTO 2018-01_1834.jpg,247,447,153,359,1
FOTO 2018-01_379.jpg,396,569,89,253,1
FOTO 2018-01_379.jpg,189,355,89,256,1
FOTO 2018-01_4455.jpg,144,294,143,291,1
FOTO 2018-01_4455.jpg,346,489,121,272,1
FOTO 2018-01_3282.jpg,339,552,221,440,1
FOTO 2018-01_3282.jpg,81,302,235,451,1
FOTO 2018-01_38.jpg,295,457,127,290,1
FOTO 2018-01_38.jpg,110,264,135,276,1
FOTO 2018-01_4891.jpg,389,552,159,322,1
FOTO 2018-01_4891.jpg,162,332,113,281,1
FOTO 2018-01_4591.jpg,130,233,66,192,1
FOTO 2018-01_4591.jpg,338,496,106,265,1
FOTO 2018-01_4790.jpg,357,560,215,426,1
FOTO 2018-01_4790.jpg,61,259,246,447,1
FOTO 2018-01_3879.jpg,118,347,259,449,1
FOTO 2018-01_3879.jpg,424,599,193,410,1
FOTO 2018-01_2577.jpg,311,477,149,322,1
FOTO 2018-01_2577.jpg,114,278,159,322,1
FOTO 2018-01_2083.jpg,35,266,233,451,1
FOTO 2018-01_2083.jpg,319,554,253,449,1
FOTO 2018-01_5042.jpg,34,241,202,403,1
FOTO 2018-01_5042.jpg,272,463,129,332,1
FOTO 2018-01_4801.jpg,11,238,228,448,1
FOTO 2018-01_4801.jpg,274,488,201,411,1
FOTO 2018-01_4978.jpg,121,298,141,310,1
FOTO 2018-01_4978.jpg,343,531,86,269,1
FOTO 2018-01_3043.jpg,246,431,182,367,1
FOTO 2018-01_3043.jpg,7,194,197,382,1
FOTO 2018-01_3732.jpg,406,553,64,209,1
FOTO 2018-01_3732.jpg,175,312,74,210,1
FOTO 2018-01_3195.jpg,45,245,210,418,1
FOTO 2018-01_3195.jpg,284,488,188,396,1
FOTO 2018-01_3474.jpg,88,276,265,450,1
FOTO 2018-01_3474.jpg,319,485,255,434,1
FOTO 2018-01_3777.jpg,373,549,178,360,1
FOTO 2018-01_3777.jpg,78,270,178,362,1
FOTO 2018-01_866.jpg,243,454,134,346,1
FOTO 2018-01_3413.jpg,189,271,172,257,1
FOTO 2018-01_3413.jpg,296,390,185,277,1
FOTO 2018-01_4272.jpg,317,479,132,296,1
FOTO 2018-01_4272.jpg,79,275,143,327,1
FOTO 2018-01_2715.jpg,2,194,177,431,1
FOTO 2018-01_2715.jpg,301,526,210,438,1
FOTO 2018-01_3325.jpg,338,534,105,295,1
FOTO 2018-01_3325.jpg,124,325,125,321,1
FOTO 2018-01_1933.jpg,216,412,188,384,1
FOTO 2018-01_943.jpg,118,292,120,294,1
FOTO 2018-01_943.jpg,323,518,68,263,1
FOTO 2018-01_2638.jpg,366,498,90,225,1
FOTO 2018-01_2638.jpg,195,335,89,229,1
FOTO 2018-01_3914.jpg,331,504,65,240,1
FOTO 2018-01_3914.jpg,79,266,90,256,1
FOTO 2018-01_2727.jpg,350,553,81,285,1
FOTO 2018-01_2727.jpg,127,306,96,285,1
FOTO 2018-01_3881.jpg,77,264,237,439,1
FOTO 2018-01_3881.jpg,363,568,244,447,1
FOTO 2018-01_270.jpg,220,281,320,375,1
FOTO 2018-01_270.jpg,351,561,217,439,1
FOTO 2018-01_270.jpg,42,303,206,447,1
FOTO 2018-01_2978.jpg,101,282,130,303,1
FOTO 2018-01_2978.jpg,363,538,82,267,1
FOTO 2018-01_1947.jpg,393,591,65,263,1
FOTO 2018-01_1947.jpg,108,315,53,243,1
FOTO 2018-01_2612.jpg,376,491,153,264,1
FOTO 2018-01_2612.jpg,170,283,150,262,1
FOTO 2018-01_65.jpg,355,469,187,299,1
FOTO 2018-01_65.jpg,207,328,195,312,1
FOTO 2018-01_4787.jpg,309,467,155,310,1
FOTO 2018-01_4787.jpg,146,301,139,293,1
FOTO 2018-01_383.jpg,150,299,19,169,1
FOTO 2018-01_383.jpg,318,464,11,164,1
FOTO 2018-01_940.jpg,376,548,93,269,1
FOTO 2018-01_940.jpg,159,323,95,265,1
FOTO 2018-01_2629.jpg,345,483,131,270,1
FOTO 2018-01_2629.jpg,158,310,140,286,1
FOTO 2018-01_4958.jpg,327,505,212,375,1
FOTO 2018-01_4958.jpg,107,284,166,339,1
FOTO 2018-01_256.jpg,164,379,22,242,1
FOTO 2018-01_2135.jpg,342,507,88,254,1
FOTO 2018-01_2135.jpg,101,285,82,259,1
